Absolutely,a-b-s2-o-e,Absoe,,qabsy,61
Had,a-d,Ad,,qad,2277
American,a2-mn,Amn,,qamn,0
Americans,a2-mn-s,Amns,,qamns,0
America,a-m,Amo,o,qamo,32
Appear,a-pr,Apr,,qaopr,128
Back,b-a-k,Bak,,qabk,3030
Backward,b-a-k-d,Bakdo,o,qabdko,48
Background,b-a-k-g,Bakgo,o,qabgko,23
Balance,b-a-l,Bal,,qabl,73
Believe,b-e,Beo,o,qbeo,1395
Behalf,b-f,Bfo,o,qbfo,1458
Booked,b-k-d,Bkdo,o,qbdko,135
Booking,b-k-\-h,Bkgo,o,qbgko,135
Book,b-k,Bko,o,qbko,135
Books,b-k-s,Bkso,o,qbkos,135
Bookings,b-k-\-h-s,Bkzo,o,qbkoz,135
Beyond,b-o-n,Bon,,qbno,99
Beautiful,b-t-e-f,Btef,,qbeft,53
But,b,Bu,u,qbu,13805
Chance,ch-a-n-s,Cans,,qacnos,366
Changeability,ch-\-b,Cbo,o,qbco,2189
Changed,ch-/-t,Ct,,qct,507
Change,ch,Cu,u,qcu,2189
Changeability,ch-\-b,Cubo,o,qbcou,2189
Day,d-a,Da,,qad,959
Data,d-a-t,Dat,,qadt,1737
Did,td,Dd,,qd,3928
Doing,d-u-\-h,Dug,,qdgu,2757
Either,e-th2,Eho,o,qeho,741
Him,e-m,Em,,qem,1065
Went,e-nt,Ent,,qent,712
Were,e-r,Er,,qer,1977
Early,e-r-e,Ere,,qeir,1977
Herself,e-r-s,Ers,,qers,1977
Years,e-r-s,Erso,o,qeors,1977
Years,e-r-s,Ersu,u,qersu,1977
Year,e-r,Eru,u,qeru,1977
Yesterday,e-s2-t,Esto,o,qeost,488
Yesterdays,e-s2-t-s,Estos,o,qeost,488
Yesterdays,e-s2-t-s,Ests,,qest,488
Yesterdaies,e-s2-t-s,Estsqk,,qest,488
Yet,e-t,Et,,qeot,1254
Every,e-v-e,Eve,,qev,1758
Feels,f-e-l-s,Fels,,qefls,400
Found,f-nt,Fnd,,qdfn,1074
Founder,f-nt-r,Fndr,,qdfnr,1074
Founders,f-nt-r-s,Fndrs,,qdfnrs,1074
Phone,f-o-n,Fon,,qfno,299
Following up,f-o-p-\-h,Fopg,,qfgop,0
False,f-o-s,Fos,,qfos,182
Falsely,f-o-s-e,Fose,,qefos,182
Gave,g-a,Ga,,qag,345
Good,g,Gd,d,qdg,3350
Goods,g-s,Gds,,qdgs,0
God,g-o-d,Gu,u,qgu,23
Gods,g-o-d-s,Gus,u,qgsu,23
They're,th-e-r,Heor,o,qehor,71
There,th2,Hi,i,qhi,6054
Them,th-m,Hm,,qhm,4409
Than,th-n,Hno,o,qhno,3813
Their,th2,Ho,o,qho,6054
Hope,^-h-\-o-p,Hop,,qhop,596
Hopeful,^-h-\-o-p-f,Hopf,,qfhop,15
Hopes,^-h-\-o-p-s,Hops,,qhops,596
Threw,th-r-u,Hruo,o,qhoru,1539
Those,th-s,Hso,o,qhos,1699
Theirs,th2-s,Hsoo,oo,qhos,6054
Thank you,th-u,Huo,o,qhou,11829
While,i-l,Il,,qil,760
Jesus,j-e-ss,Jess,,qejs,3
Just,j-u-s,Jus,,qjsu,6206
Justin,j-u-s-n,Jusn,,qjnsu,6206
Collection,k-o-l-sh,Kolz,,qkloz,80
Coarse,k-r-s,Krso,o,qkors,26
Learn,l-e-n,Len,,qeln,323
Littlest,l-e-t-e-s,Letes,,qelst,1011
Little,l-e-t,Leto,o,qelot,1011
Littles,l-e-t-s,Letso,o,qelost,1011
Well,l,Lo,o,qlo,1426
Else,l-s,Ls,,qls,2039
Looking,l-u-\-h,Lug,,qglou,1525
May,m-a,Ma,,qam,1896
Made,m-a-d,Mad,,qadm,710
Myself,m-a-s2,Mas,,qams,119
Midst,m-e-d-s,Medso,o,qdems,3
Must,m-s,Ms,,qims,692
Missed,m-s2-t,Msd,,qdms,72
Missing,m-s-\-h,Msg,,qgms,90121
Miss,m-s,Msi,i,qims,90121
Misname,m-s-n-a,Msna,,qamns,2992
Misnamed,m-s-n-a-d,Msnad,,qadmns,2992
Misnaming,m-s-n-a-\-h,Msnag,,qagmns,2992
Misnames,m-s-n-a-s,Msnas,,qamns,2992
Missing,m-ss,Mss,,qms,90121
Misunderstanding,m-s-/-s2-tn-\-h,Msstng,,qdgmns,4
Move,m-u,Mu,,qmu,696
Mostly,m-o-e,Myo,o,qmoy,494
Name,n-a,Na,,qan,2992
Unamerican,n-a2-mn,Namn,,qamn,0
Unchanged,n-ch-/-t,Nct,,qcnt,507
And,n-/-t,Nd,,qdn,6256
Undid,ndt,Ndd,,qdn,0
Night,n-i,Nio,o,qino,581
Nice,n-i-s,Nis,,qins,405
Away,n-/-n,Nn,,qn,2
Knowing,n-o-\-h,Nog,,qgno,5452
Knows,n-o-s,Nos,,qnos,5452
Know,n-o,Nou,u,qnou,5452
And,n-/-t,Nt,,qdn,6256
Okay,o-k-a,Oka,,qako,514
Of course,o-k,Oko,o,qko,514
Already,o-r-e,Ore,,qeor,1331
Was,o-s,Os,,qos,8482
Also,o-s2-o,Oso,,qos,1428
Over,^-o,Ou,u,qou,932
Poor,p-u,Po,,qpu,46
Possible,p-o-s,Pos,,qops,546
Possibly,p-o-s-e,Pose,,qeops,546
Passwordvault,p-u-d-v,Pudvo,o,qdopuv,678
Quick,k-\-w-^-e-k,Qek,,qekq,312
Quickly,k-\-w-^-e-k-e,Qeke,,qekq,312
Quicken,k-\-w-^-e-k-n,Qekn,,qenq,312
Quickened,k-\-w-^-e-k-n-d,Qeknd,,qdeknq,312
Quickening,k-\-w-^-e-k-n-\-h,Qekng,,qegknq,312
Quickens,k-\-w-^-e-k-n-s,Qekns,,qeknqs,312
Quicker,k-\-w-^-e-k-r,Qekr,,qekqr,15
Real,r-e,Re,,qer,486
Really,r-e-e,Ree,,qer,1389
Reals,r-e-s,Res,,qers,0
Writing,r-i-\-h,Rig,,qgir,4401
Writing,r-i-\-h,Rigo,o,qgior,4401
Writings,r-i-\-h-s,Rigs,,qgirs,4401
Write,r-i,Rio,o,qior,4401
Writes,r-i-s,Riso,o,qiors,4401
Workforce,r-k-f-s,Rkfs,,qfkrs,1011
Workforces,r-k-f-s-s,Rkfss,,qfkrs,1011
Recommend,r-k-mn,Rkmn,,qkmnr,143
Receipt,r-e-s-e,Rseo,o,qeors,5436
Receipts,r-e-s-e-s,Rseso,o,qeors,5436
Respects,r-e-s-s,Rsse,e,qers,7
Route,r-u-t,Rut,,qrtu,268
Certificate,s2-df,Sdf,,qdfs,7488
Certified,s2-e-df-i-d,Sdfd,,qdfs,7488
Certifying,s2-e-df-i-\-h,Sdfg,,qdfgs,7488
Certify,s2-e-df-i,Sdfi,i,qdfis,7488
Certified,s2-e-df-i-d,Sdfid,,qdfs,7488
Certifying,s2-e-df-i-\-h,Sdfig,,qdfgis,7488
Certifies,s2-e-df-i-s,Sdfis,,qdfis,7488
Certificates,s2-df-s,Sdfs,,qdfs,7488
Certifies,s2-e-df-i-s,Sdfsqk,,qdfs,7488
Certification,s2-df-sh,Sdfz,,qdfsz,7488
Certifications,s2-df-sh-s,Sdfzs,,qdfsz,7488
Certificate,s2-e-df,Sedf,,qefst,7488
Certificates,s2-e-df-s,Sedfs,,qdefs,7488
Certification,s2-e-df-sh,Sedfz,,qdefsz,7488
Certifications,s2-e-df-sh-s,Sedfzs,,qdefsz,7488
Seeing,s-e-\-h,Seg,,qegs,5436
Securities,s2-e-k-/-r-s,Sekrso,o,qekors,530
Certify,s2-e-df,Setfo,o,qefost,7488
Certifies,s2-e-df-s,Setfso,o,qefost,7488
Cession,s-e-sh,Sezo,o,qeosz,5436
Service,^-s2,Si,i,qis,638
Source,s2-o-s,Sos,,qos,398
His,s2,Su,u,qsu,762
Turn,t-e-n,Tenu,u,qentu,293
Weather,u-e-th,Ueho,o,qehou,1836
Other,u-th,Uh,,qhu,1558
Wine,u-i-n,Uino,o,qinou,1
One,u-n,Un,,qnu,4518
Unnecessary,u-n-e-ss,Uness,,qensu,200
Once,u-n-s,Uns,,qnsu,519
You're,u-r,Ur,,qoru,1162
You're,u-r,Uro,o,qoru,1162
Understanding,u-/-s2-tn-\-h,Ustng,,qgnstu,1098
Understandings,u-/-s2-tn-\-h-s,Ustngs,,qgnstu,1098
Under,^-u,Uu,,qu,315
Exchanged,e-s2-ch-d,Xct,,qctx,30
Excess,e-s-e-s,Xxo,o,qox,638
Agree,^-ya,Ya,,qay,329
Agreement,^-ya-m,Yam,,qamy,24
Agreements,^-ya-m-s,Yams,,qamsy,24
Yes,e-s,Ye,,qey,2354
Shared,sh-a2-d,Zadu,u,qaduz,380
Sharing,sh-a2-\-h,Zagu,u,qaguz,380
Shut,sh-t,Zt,,qtz,0
Shutdown,sh-t-tn,Ztdn,,qdntz,0
Shutdowns,sh-t-tn-s,Ztdns,,qdnstz,0
Shutting,sh-t-\-h,Ztg,,qgtz,0
Shuts,sh-t-s,Zts,,qstz,0
